101
81
T [GeV]		muB [GeV]		c0_T4 [fm^3/GeV^3 * GeV^4]
0.158000		0.030000		-0.052390
0.159000		0.030000		-0.050661
0.160000		0.030000		-0.048997
0.161000		0.030000		-0.047397
0.162000		0.030000		-0.045856
0.163000		0.030000		-0.044374
0.164000		0.030000		-0.042947
0.165000		0.030000		-0.041574
0.166000		0.030000		-0.040251
0.167000		0.030000		-0.038977
0.168000		0.030000		-0.037750
0.169000		0.030000		-0.036568
0.170000		0.030000		-0.035429
0.171000		0.030000		-0.034332
0.172000		0.030000		-0.033274
0.173000		0.030000		-0.032255
0.174000		0.030000		-0.031272
0.175000		0.030000		-0.030324
0.176000		0.030000		-0.029410
0.177000		0.030000		-0.028529
0.178000		0.030000		-0.027679
0.179000		0.030000		-0.026858
0.180000		0.030000		-0.026067
0.181000		0.030000		-0.025302
0.182000		0.030000		-0.024565
0.183000		0.030000		-0.023853
0.184000		0.030000		-0.023166
0.185000		0.030000		-0.022502
0.186000		0.030000		-0.021861
0.187000		0.030000		-0.021242
0.188000		0.030000		-0.020643
0.189000		0.030000		-0.020065
0.190000		0.030000		-0.019507
0.191000		0.030000		-0.018967
0.192000		0.030000		-0.018445
0.193000		0.030000		-0.017940
0.194000		0.030000		-0.017453
0.195000		0.030000		-0.016981
0.196000		0.030000		-0.016524
0.197000		0.030000		-0.016083
0.198000		0.030000		-0.015656
0.199000		0.030000		-0.015243
0.200000		0.030000		-0.014843
0.100000		0.040000		-0.549626
0.101000		0.040000		-0.522455
0.102000		0.040000		-0.496906
0.103000		0.040000		-0.472864
0.104000		0.040000		-0.450223
0.105000		0.040000		-0.428886
0.106000		0.040000		-0.408763
0.107000		0.040000		-0.389772
0.108000		0.040000		-0.371837
0.109000		0.040000		-0.354889
0.110000		0.040000		-0.338862
0.111000		0.040000		-0.323698
0.112000		0.040000		-0.309340
0.113000		0.040000		-0.295738
0.114000		0.040000		-0.282845
0.115000		0.040000		-0.270617
0.116000		0.040000		-0.259012
0.117000		0.040000		-0.247995
0.118000		0.040000		-0.237528
0.119000		0.040000		-0.227581
0.120000		0.040000		-0.218121
0.121000		0.040000		-0.209122
0.122000		0.040000		-0.200557
0.123000		0.040000		-0.192402
0.124000		0.040000		-0.184632
0.125000		0.040000		-0.177228
0.126000		0.040000		-0.170168
0.127000		0.040000		-0.163435
0.128000		0.040000		-0.157010
0.129000		0.040000		-0.150877
0.130000		0.040000		-0.145022
0.131000		0.040000		-0.139428
0.132000		0.040000		-0.134083
0.133000		0.040000		-0.128975
0.134000		0.040000		-0.124090
0.135000		0.040000		-0.119418
0.136000		0.040000		-0.114948
0.137000		0.040000		-0.110670
0.138000		0.040000		-0.106575
0.139000		0.040000		-0.102654
0.140000		0.040000		-0.098898
0.141000		0.040000		-0.095300
0.142000		0.040000		-0.091852
0.143000		0.040000		-0.088547
0.144000		0.040000		-0.085377
0.145000		0.040000		-0.082338
0.146000		0.040000		-0.079423
0.147000		0.040000		-0.076626
0.148000		0.040000		-0.073942
0.149000		0.040000		-0.071366
0.150000		0.040000		-0.068892
0.151000		0.040000		-0.066517
0.152000		0.040000		-0.064236
0.153000		0.040000		-0.062044
0.154000		0.040000		-0.059939
0.155000		0.040000		-0.057915
0.156000		0.040000		-0.055971
0.157000		0.040000		-0.054101
0.158000		0.040000		-0.052303
0.159000		0.040000		-0.050574
0.160000		0.040000		-0.048912
0.161000		0.040000		-0.047312
0.162000		0.040000		-0.045773
0.163000		0.040000		-0.044291
0.164000		0.040000		-0.042866
0.165000		0.040000		-0.041493
0.166000		0.040000		-0.040172
0.167000		0.040000		-0.038899
0.168000		0.040000		-0.037673
0.169000		0.040000		-0.036493
0.170000		0.040000		-0.035355
0.171000		0.040000		-0.034259
0.172000		0.040000		-0.033203
0.173000		0.040000		-0.032185
0.174000		0.040000		-0.031203
0.175000		0.040000		-0.030257
0.176000		0.040000		-0.029345
0.177000		0.040000		-0.028464
0.178000		0.040000		-0.027615
0.179000		0.040000		-0.026796
0.180000		0.040000		-0.026006
0.181000		0.040000		-0.025243
0.182000		0.040000		-0.024507
0.183000		0.040000		-0.023797
0.184000		0.040000		-0.023110
0.185000		0.040000		-0.022448
0.186000		0.040000		-0.021808
0.187000		0.040000		-0.021190
0.188000		0.040000		-0.020593
0.189000		0.040000		-0.020016
0.190000		0.040000		-0.019459
0.191000		0.040000		-0.018920
0.192000		0.040000		-0.018399
0.193000		0.040000		-0.017896
0.194000		0.040000		-0.017409
0.195000		0.040000		-0.016938
0.196000		0.040000		-0.016483
0.197000		0.040000		-0.016043
0.198000		0.040000		-0.015617
0.199000		0.040000		-0.015204
0.200000		0.040000		-0.014805
0.100000		0.050000		-0.551477
0.101000		0.050000		-0.524178
0.102000		0.050000		-0.498508
0.103000		0.050000		-0.474351
0.104000		0.050000		-0.451600
0.105000		0.050000		-0.430159
0.106000		0.050000		-0.409939
0.107000		0.050000		-0.390856
0.108000		0.050000		-0.372834
0.109000		0.050000		-0.355804
0.110000		0.050000		-0.339700
0.111000		0.050000		-0.324463
0.112000		0.050000		-0.310037
0.113000		0.050000		-0.296372
0.114000		0.050000		-0.283419
0.115000		0.050000		-0.271134
0.116000		0.050000		-0.259478
0.117000		0.050000		-0.248411
0.118000		0.050000		-0.237900
0.119000		0.050000		-0.227910
0.120000		0.050000		-0.218411
0.121000		0.050000		-0.209376
0.122000		0.050000		-0.200777
0.123000		0.050000		-0.192589
0.124000		0.050000		-0.184791
0.125000		0.050000		-0.177359
0.126000		0.050000		-0.170275
0.127000		0.050000		-0.163519
0.128000		0.050000		-0.157073
0.129000		0.050000		-0.150921
0.130000		0.050000		-0.145047
0.131000		0.050000		-0.139438
0.132000		0.050000		-0.134078
0.133000		0.050000		-0.128956
0.134000		0.050000		-0.124059
0.135000		0.050000		-0.119376
0.136000		0.050000		-0.114896
0.137000		0.050000		-0.110610
0.138000		0.050000		-0.106506
0.139000		0.050000		-0.102578
0.140000		0.050000		-0.098816
0.141000		0.050000		-0.095212
0.142000		0.050000		-0.091759
0.143000		0.050000		-0.088449
0.144000		0.050000		-0.085276
0.145000		0.050000		-0.082234
0.146000		0.050000		-0.079316
0.147000		0.050000		-0.076516
0.148000		0.050000		-0.073830
0.149000		0.050000		-0.071253
0.150000		0.050000		-0.068778
0.151000		0.050000		-0.066402
0.152000		0.050000		-0.064120
0.153000		0.050000		-0.061929
0.154000		0.050000		-0.059823
0.155000		0.050000		-0.057800
0.156000		0.050000		-0.055856
0.157000		0.050000		-0.053987
0.158000		0.050000		-0.052190
0.159000		0.050000		-0.050462
0.160000		0.050000		-0.048800
0.161000		0.050000		-0.047202
0.162000		0.050000		-0.045664
0.163000		0.050000		-0.044184
0.164000		0.050000		-0.042760
0.165000		0.050000		-0.041389
0.166000		0.050000		-0.040069
0.167000		0.050000		-0.038798
0.168000		0.050000		-0.037574
0.169000		0.050000		-0.036395
0.170000		0.050000		-0.035259
0.171000		0.050000		-0.034165
0.172000		0.050000		-0.033111
0.173000		0.050000		-0.032094
0.174000		0.050000		-0.031115
0.175000		0.050000		-0.030170
0.176000		0.050000		-0.029259
0.177000		0.050000		-0.028381
0.178000		0.050000		-0.027534
0.179000		0.050000		-0.026717
0.180000		0.050000		-0.025928
0.181000		0.050000		-0.025167
0.182000		0.050000		-0.024433
0.183000		0.050000		-0.023724
0.184000		0.050000		-0.023039
0.185000		0.050000		-0.022379
0.186000		0.050000		-0.021740
0.187000		0.050000		-0.021124
0.188000		0.050000		-0.020529
0.189000		0.050000		-0.019953
0.190000		0.050000		-0.019397
0.191000		0.050000		-0.018860
0.192000		0.050000		-0.018341
0.193000		0.050000		-0.017839
0.194000		0.050000		-0.017353
0.195000		0.050000		-0.016884
0.196000		0.050000		-0.016430
0.197000		0.050000		-0.015991
0.198000		0.050000		-0.015566
0.199000		0.050000		-0.015155
0.200000		0.050000		-0.014758
0.100000		0.060000		-0.553539
0.101000		0.060000		-0.526098
0.102000		0.060000		-0.500292
0.103000		0.060000		-0.476007
0.104000		0.060000		-0.453134
0.105000		0.060000		-0.431578
0.106000		0.060000		-0.411248
0.107000		0.060000		-0.392061
0.108000		0.060000		-0.373942
0.109000		0.060000		-0.356820
0.110000		0.060000		-0.340629
0.111000		0.060000		-0.325310
0.112000		0.060000		-0.310808
0.113000		0.060000		-0.297070
0.114000		0.060000		-0.284050
0.115000		0.060000		-0.271702
0.116000		0.060000		-0.259987
0.117000		0.060000		-0.248865
0.118000		0.060000		-0.238302
0.119000		0.060000		-0.228264
0.120000		0.060000		-0.218721
0.121000		0.060000		-0.209643
0.122000		0.060000		-0.201006
0.123000		0.060000		-0.192783
0.124000		0.060000		-0.184951
0.125000		0.060000		-0.177490
0.126000		0.060000		-0.170377
0.127000		0.060000		-0.163595
0.128000		0.060000		-0.157125
0.129000		0.060000		-0.150951
0.130000		0.060000		-0.145058
0.131000		0.060000		-0.139430
0.132000		0.060000		-0.134054
0.133000		0.060000		-0.128916
0.134000		0.060000		-0.124006
0.135000		0.060000		-0.119310
0.136000		0.060000		-0.114819
0.137000		0.060000		-0.110523
0.138000		0.060000		-0.106410
0.139000		0.060000		-0.102474
0.140000		0.060000		-0.098705
0.141000		0.060000		-0.095095
0.142000		0.060000		-0.091636
0.143000		0.060000		-0.088321
0.144000		0.060000		-0.085145
0.145000		0.060000		-0.082099
0.146000		0.060000		-0.079178
0.147000		0.060000		-0.076376
0.148000		0.060000		-0.073689
0.149000		0.060000		-0.071109
0.150000		0.060000		-0.068634
0.151000		0.060000		-0.066257
0.152000		0.060000		-0.063975
0.153000		0.060000		-0.061784
0.154000		0.060000		-0.059679
0.155000		0.060000		-0.057656
0.156000		0.060000		-0.055713
0.157000		0.060000		-0.053845
0.158000		0.060000		-0.052049
0.159000		0.060000		-0.050323
0.160000		0.060000		-0.048662
0.161000		0.060000		-0.047065
0.162000		0.060000		-0.045529
0.163000		0.060000		-0.044051
0.164000		0.060000		-0.042629
0.165000		0.060000		-0.041260
0.166000		0.060000		-0.039942
0.167000		0.060000		-0.038673
0.168000		0.060000		-0.037452
0.169000		0.060000		-0.036275
0.170000		0.060000		-0.035141
0.171000		0.060000		-0.034049
0.172000		0.060000		-0.032997
0.173000		0.060000		-0.031983
0.174000		0.060000		-0.031006
0.175000		0.060000		-0.030063
0.176000		0.060000		-0.029155
0.177000		0.060000		-0.028279
0.178000		0.060000		-0.027434
0.179000		0.060000		-0.026619
0.180000		0.060000		-0.025833
0.181000		0.060000		-0.025074
0.182000		0.060000		-0.024341
0.183000		0.060000		-0.023635
0.184000		0.060000		-0.022952
0.185000		0.060000		-0.022294
0.186000		0.060000		-0.021657
0.187000		0.060000		-0.021043
0.188000		0.060000		-0.020449
0.189000		0.060000		-0.019876
0.190000		0.060000		-0.019322
0.191000		0.060000		-0.018787
0.192000		0.060000		-0.018269
0.193000		0.060000		-0.017769
0.194000		0.060000		-0.017285
0.195000		0.060000		-0.016818
0.196000		0.060000		-0.016365
0.197000		0.060000		-0.015928
0.198000		0.060000		-0.015505
0.199000		0.060000		-0.015095
0.200000		0.060000		-0.014699
0.100000		0.070000		-0.555713
0.101000		0.070000		-0.528123
0.102000		0.070000		-0.502174
0.103000		0.070000		-0.477752
0.104000		0.070000		-0.454751
0.105000		0.070000		-0.433072
0.106000		0.070000		-0.412625
0.107000		0.070000		-0.393328
0.108000		0.070000		-0.375105
0.109000		0.070000		-0.357884
0.110000		0.070000		-0.341600
0.111000		0.070000		-0.326194
0.112000		0.070000		-0.311609
0.113000		0.070000		-0.297794
0.114000		0.070000		-0.284701
0.115000		0.070000		-0.272286
0.116000		0.070000		-0.260507
0.117000		0.070000		-0.249325
0.118000		0.070000		-0.238707
0.119000		0.070000		-0.228617
0.120000		0.070000		-0.219026
0.121000		0.070000		-0.209904
0.122000		0.070000		-0.201225
0.123000		0.070000		-0.192963
0.124000		0.070000		-0.185096
0.125000		0.070000		-0.177601
0.126000		0.070000		-0.170459
0.127000		0.070000		-0.163649
0.128000		0.070000		-0.157153
0.129000		0.070000		-0.150956
0.130000		0.070000		-0.145041
0.131000		0.070000		-0.139394
0.132000		0.070000		-0.134000
0.133000		0.070000		-0.128846
0.134000		0.070000		-0.123921
0.135000		0.070000		-0.119213
0.136000		0.070000		-0.114710
0.137000		0.070000		-0.110402
0.138000		0.070000		-0.106281
0.139000		0.070000		-0.102336
0.140000		0.070000		-0.098560
0.141000		0.070000		-0.094943
0.142000		0.070000		-0.091479
0.143000		0.070000		-0.088160
0.144000		0.070000		-0.084979
0.145000		0.070000		-0.081930
0.146000		0.070000		-0.079007
0.147000		0.070000		-0.076203
0.148000		0.070000		-0.073514
0.149000		0.070000		-0.070933
0.150000		0.070000		-0.068457
0.151000		0.070000		-0.066080
0.152000		0.070000		-0.063799
0.153000		0.070000		-0.061608
0.154000		0.070000		-0.059503
0.155000		0.070000		-0.057482
0.156000		0.070000		-0.055540
0.157000		0.070000		-0.053673
0.158000		0.070000		-0.051879
0.159000		0.070000		-0.050154
0.160000		0.070000		-0.048496
0.161000		0.070000		-0.046902
0.162000		0.070000		-0.045368
0.163000		0.070000		-0.043892
0.164000		0.070000		-0.042472
0.165000		0.070000		-0.041106
0.166000		0.070000		-0.039791
0.167000		0.070000		-0.038524
0.168000		0.070000		-0.037305
0.169000		0.070000		-0.036131
0.170000		0.070000		-0.035001
0.171000		0.070000		-0.033912
0.172000		0.070000		-0.032862
0.173000		0.070000		-0.031851
0.174000		0.070000		-0.030876
0.175000		0.070000		-0.029937
0.176000		0.070000		-0.029031
0.177000		0.070000		-0.028158
0.178000		0.070000		-0.027315
0.179000		0.070000		-0.026503
0.180000		0.070000		-0.025719
0.181000		0.070000		-0.024963
0.182000		0.070000		-0.024233
0.183000		0.070000		-0.023529
0.184000		0.070000		-0.022849
0.185000		0.070000		-0.022193
0.186000		0.070000		-0.021559
0.187000		0.070000		-0.020947
0.188000		0.070000		-0.020356
0.189000		0.070000		-0.019785
0.190000		0.070000		-0.019233
0.191000		0.070000		-0.018700
0.192000		0.070000		-0.018185
0.193000		0.070000		-0.017687
0.194000		0.070000		-0.017205
0.195000		0.070000		-0.016739
0.196000		0.070000		-0.016289
0.197000		0.070000		-0.015854
0.198000		0.070000		-0.015432
0.199000		0.070000		-0.015025
0.200000		0.070000		-0.014630
0.100000		0.080000		-0.557900
0.101000		0.080000		-0.530159
0.102000		0.080000		-0.504066
0.103000		0.080000		-0.479506
0.104000		0.080000		-0.456373
0.105000		0.080000		-0.434569
0.106000		0.080000		-0.414004
0.107000		0.080000		-0.394594
0.108000		0.080000		-0.376263
0.109000		0.080000		-0.358941
0.110000		0.080000		-0.342562
0.111000		0.080000		-0.327066
0.112000		0.080000		-0.312397
0.113000		0.080000		-0.298502
0.114000		0.080000		-0.285334
0.115000		0.080000		-0.272848
0.116000		0.080000		-0.261003
0.117000		0.080000		-0.249761
0.118000		0.080000		-0.239084
0.119000		0.080000		-0.228941
0.120000		0.080000		-0.219300
0.121000		0.080000		-0.210132
0.122000		0.080000		-0.201410
0.123000		0.080000		-0.193109
0.124000		0.080000		-0.185205
0.125000		0.080000		-0.177677
0.126000		0.080000		-0.170503
0.127000		0.080000		-0.163664
0.128000		0.080000		-0.157143
0.129000		0.080000		-0.150922
0.130000		0.080000		-0.144985
0.131000		0.080000		-0.139317
0.132000		0.080000		-0.133905
0.133000		0.080000		-0.128736
0.134000		0.080000		-0.123796
0.135000		0.080000		-0.119074
0.136000		0.080000		-0.114559
0.137000		0.080000		-0.110242
0.138000		0.080000		-0.106111
0.139000		0.080000		-0.102158
0.140000		0.080000		-0.098375
0.141000		0.080000		-0.094752
0.142000		0.080000		-0.091283
0.143000		0.080000		-0.087959
0.144000		0.080000		-0.084775
0.145000		0.080000		-0.081723
0.146000		0.080000		-0.078798
0.147000		0.080000		-0.075992
0.148000		0.080000		-0.073302
0.149000		0.080000		-0.070721
0.150000		0.080000		-0.068245
0.151000		0.080000		-0.065869
0.152000		0.080000		-0.063588
0.153000		0.080000		-0.061398
0.154000		0.080000		-0.059295
0.155000		0.080000		-0.057275
0.156000		0.080000		-0.055335
0.157000		0.080000		-0.053470
0.158000		0.080000		-0.051679
0.159000		0.080000		-0.049957
0.160000		0.080000		-0.048301
